04/02/2019;04:30:49;19.41 km/h;Liviano;Loja - Zamora
04/02/2019;04:31:06;12.09 km/h;Liviano;Zamora - Loja
04/02/2019;04:32:00;9.90 km/h;Pesado;Loja - Zamora
04/02/2019;04:32:14;30.02 km/h;Liviano;Zamora - Loja
04/02/2019;04:32:57;10.11 km/h;Liviano;Zamora - Loja
04/02/2019;04:33:01;22.17 km/h;Liviano;Loja - Zamora
04/02/2019;04:33:16;12.99 km/h;Liviano;Loja - Zamora
04/02/2019;04:33:38;16.88 km/h;Liviano;Loja - Zamora
04/02/2019;04:33:47;23.04 km/h;Liviano;Zamora - Loja
04/02/2019;04:34:09;12.56 km/h;Liviano;Zamora - Loja
04/02/2019;04:34:42;14.05 km/h;Liviano;Loja - Zamora
04/02/2019;04:35:46;17.31 km/h;Liviano;Loja - Zamora
04/02/2019;04:36:00;10.77 km/h;Liviano;Zamora - Loja
04/02/2019;04:36:18;13.70 km/h;Liviano;Zamora - Loja
04/02/2019;04:36:37;12.24 km/h;Liviano;Loja - Zamora
04/02/2019;04:36:43;13.39 km/h;Liviano;Zamora - Loja
04/02/2019;04:37:31;13.64 km/h;Liviano;Loja - Zamora
04/02/2019;04:37:33;28.72 km/h;Liviano;Loja - Zamora
04/02/2019;04:37:35;10.53 km/h;Mediano;Loja - Zamora
04/02/2019;04:37:56;20.60 km/h;Liviano;Zamora - Loja
04/02/2019;04:38:10;15.85 km/h;Liviano;Zamora - Loja
04/02/2019;04:38:15;24.83 km/h;Liviano;Loja - Zamora
04/02/2019;04:38:18;22.58 km/h;Pesado;Zamora - Loja
04/02/2019;04:38:44;20.59 km/h;Liviano;Zamora - Loja
04/02/2019;04:38:49;11.44 km/h;Liviano;Loja - Zamora
04/02/2019;04:39:01;29.77 km/h;Liviano;Zamora - Loja
04/02/2019;04:39:10;22.65 km/h;Liviano;Zamora - Loja
